
International Seismological Centre
ISC: Focal Mechanism solutions

Any use of data from the ISC should be cited. The correct format for citations may be found on our citation page.

The ISC Bulletin has now been completely rebuilt for the period 1964-2010. As a result, the ISC hypocentre solutions and magnitudes for the entire period of 1964-latest are based on the ak135 velocity model and the location procedure that is currently used in operations. The Bulletin has been cleaned up and a considerable number of previously unavailable data of permanent and temporary seismic deployments have been added.

Once the search has completed, a compressed KML file will be available to view the results in Google Earth.

Make an event map
Search summary:
Database: ISC Bulletin
Search type: Rectangular search
Latitude range: 35 to 39
Longitude range: 139 to 143
Start date: 2000-09-01 00:00:00
End date: 2010-10-01 00:00:00
Events found: 2907

DATA_TYPE FOCAL_MECHANISM_SOLUTIONS
ISC Bulletin
--EVENT--|------------------------------ORIGIN------------------------------|FM AUTHOR|----MOMENT---|-----------MOMENT TENSOR COMPONENTS---------|---------------NODAL PLANES--------------|-----------------------PRINCIPAL AXES-------------------------|
 EVENT_ID,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,CENTROID,AUTHOR   ,EX,MO   ,MW  ,EX,MRR   ,MTT   ,MPP   ,MRT   ,MTP   ,MPR   ,STRIKE,DIP  ,RAKE   ,STRIKE,DIP  ,RAKE   ,EX,T_VAL ,T_PL ,T_AZM ,P_VAL ,P_PL ,P_AZM ,N_VAL ,N_PL ,N_AZM 
  7158282,NIED     ,2003-10-15,07:30:00   , 35.6000, 140.1000, 68.0,        ,NIED     ,16,5.150, 5.1,  ,      ,      ,      ,      ,      ,      ,161.00,26.00, 134.00,294.00,72.00,  71.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7158282,JMA      ,2003-10-15,07:30:35.70, 35.6100, 140.0500, 74.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,185.00,12.00, 160.00,294.00,86.00,  78.00,  ,      ,48.00,192.00,      ,40.00, 35.00,      ,12.00,295.00
  7158282,GCMT     ,2003-10-15,07:30:36.90, 35.6100, 140.1700, 70.4,TRUE    ,GCMT     ,16,7.557, 5.2,16, 2.650,-1.180,-1.470,-4.390, 5.890, 1.730,179.00,45.00, 163.00,281.00,78.00,  46.00,16, 6.249,40.00,151.00,-8.865,21.00, 43.00, 2.616,43.00,292.00
  7158915,NIED     ,2003-10-16,06:20:00   , 35.9000, 141.1000, 38.0,        ,NIED     ,14,1.670, 3.4,  ,      ,      ,      ,      ,      ,      ,122.00,88.00, 141.00,214.00,51.00,   3.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7159309,NIED     ,2003-10-16,17:24:00   , 36.4000, 141.8000, 17.0,        ,NIED     ,15,2.290, 4.2,  ,      ,      ,      ,      ,      ,      , 11.00,70.00,  79.00,220.00,23.00, 117.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7159456,NIED     ,2003-10-16,21:30:00   , 36.4000, 141.9000, 17.0,        ,NIED     ,15,1.310, 4.0,  ,      ,      ,      ,      ,      ,      , 12.00,70.00,  82.00,214.00,22.00, 111.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7160810,JMA      ,2003-10-18,16:31:51.90, 36.0700, 139.9300, 46.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 45.00,78.00,  86.00,245.00,13.00, 109.00,  ,      ,57.00,310.00,      ,33.00,139.00,      , 4.00, 46.00
  7160810,NIED     ,2003-10-18,16:32:00   , 36.1000, 139.9000, 56.0,        ,NIED     ,14,2.960, 3.6,  ,      ,      ,      ,      ,      ,      , 56.00,79.00, 100.00,196.00,15.00,  51.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7162063,JMA      ,2003-10-20,05:00:08.10, 35.0100, 139.1300,  8.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 94.00,78.00, 145.00,192.00,55.00,  14.00,  ,      ,33.00, 47.00,      ,15.00,147.00,      ,53.00,258.00
  7162512,JMA      ,2003-10-20,18:37:38.70, 38.8500, 141.6600, 67.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 14.00,21.00,  90.00,194.00,69.00,  90.00,  ,      ,66.00,104.00,      ,24.00,284.00,      , 0.00, 14.00
  7162633,NIED     ,2003-10-20,22:03:00   , 36.3000, 141.1000, 32.0,        ,NIED     ,14,2.150, 3.5,  ,      ,      ,      ,      ,      ,      , 89.00,17.00, -47.00,225.00,78.00,-102.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7163273,NIED     ,2003-10-21,23:21:00   , 37.3000, 140.0000,  5.0,        ,NIED     ,15,1.080, 4.0,  ,      ,      ,      ,      ,      ,      , 22.00,54.00, 117.00,161.00,44.00,  58.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7163273,JMA      ,2003-10-21,23:21:45.50, 37.3500, 140.0100,  7.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 17.00,61.00, 114.00,154.00,37.00,  53.00,  ,      ,65.00,330.00,      ,13.00, 90.00,      ,21.00,185.00
  7163324,NIED     ,2003-10-22,00:21:00   , 37.3000, 140.0000,  5.0,        ,NIED     ,14,3.850, 3.7,  ,      ,      ,      ,      ,      ,      , 18.00,66.00, 136.00,129.00,51.00,  31.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7163324,JMA      ,2003-10-22,00:21:08.80, 37.3400, 140.0100,  7.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 18.00,73.00, 119.00,135.00,33.00,  32.00,  ,      ,53.00,322.00,      ,23.00, 86.00,      ,27.00,189.00
  7164125,NIED     ,2003-10-23,05:00:00   , 38.5000, 141.2000,  5.0,        ,NIED     ,14,9.860, 3.9,  ,      ,      ,      ,      ,      ,      , 44.00,41.00, 103.00,207.00,50.00,  79.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7164125,JMA      ,2003-10-23,05:00:37.50, 38.4600, 141.1900, 12.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 59.00,45.00, 114.00,207.00,50.00,  68.00,  ,      ,73.00, 51.00,      , 3.00,312.00,      ,17.00,221.00
  7164421,NIED     ,2003-10-23,14:22:00   , 37.1000, 141.2000, 86.0,        ,NIED     ,15,1.950, 4.1,  ,      ,      ,      ,      ,      ,      , 69.00,48.00, -76.00,230.00,44.00,-104.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7164421,JMA      ,2003-10-23,14:22:11.40, 37.0800, 141.1400, 86.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 81.00,37.00, -35.00,200.00,70.00,-121.00,  ,      ,19.00,313.00,      ,54.00, 71.00,      ,29.00,212.00
  7164488,JMA      ,2003-10-23,17:00:45.30, 36.3100, 140.0300, 72.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  5.00,61.00,  92.00,180.00,29.00,  86.00,  ,      ,74.00,280.00,      ,16.00, 93.00,      , 2.00,184.00
  7165028,NIED     ,2003-10-24,12:02:00   , 35.2000, 140.3000, 59.0,        ,NIED     ,15,3.260, 4.3,  ,      ,      ,      ,      ,      ,      ,214.00,43.00, 139.00,336.00,63.00,  55.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7165028,JMA      ,2003-10-24,12:02:29.20, 35.2100, 140.2900, 70.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,215.00,22.00, 147.00,336.00,78.00,  72.00,  ,      ,53.00,224.00,      ,31.00, 81.00,      ,18.00,340.00
  7165535,NIED     ,2003-10-25,08:27:00   , 35.6000, 140.1000, 71.0,        ,NIED     ,14,2.900, 3.6,  ,      ,      ,      ,      ,      ,      ,173.00,47.00,  -3.00,265.00,88.00,-137.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7165535,JMA      ,2003-10-25,08:27:12.50, 35.6400, 140.0800, 71.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 60.00,89.00,  99.00,154.00, 9.00,   3.00,  ,      ,45.00,339.00,      ,44.00,142.00,      , 9.00,240.00
  7167658,JMA      ,2003-10-28,04:24:37.30, 38.9400, 141.6600, 68.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 67.00,49.00,-153.00,319.00,70.00, -45.00,  ,      ,13.00, 18.00,      ,45.00,274.00,      ,42.00,120.00
  7169117,JMA      ,2003-10-30,00:12:05.70, 38.8600, 141.6200, 72.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 11.00,73.00, -57.00,126.00,37.00,-150.00,  ,      ,21.00, 77.00,      ,51.00,319.00,      ,31.00,180.00
  7169836,NIED     ,2003-10-31,01:06:00   , 37.8000, 142.8000, 44.0,        ,NIED     ,19,1.240, 6.7,  ,      ,      ,      ,      ,      ,      ,  3.00,82.00,  51.00,263.00,39.00, 168.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7169836,NEIC     ,2003-10-31,01:06:28.28, 37.8120, 142.6190, 10.0,        ,NEIC     ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 30.00,83.00,  90.00,210.00, 7.00,  90.00,  ,      ,52.00,300.00,      ,38.00,120.00,      , 0.00,  0.00
  7169836,NEIC     ,2003-10-31,01:06:28.28, 37.8120, 142.6190, 10.0,        ,NEIC     ,19,3.400, 7.0,19, 1.100,-0.730,-0.370, 1.980,-0.280, 2.580, 39.00,82.00,  86.00,246.00, 9.00, 117.00,19, 3.550,53.00,304.00,-3.230,37.00,132.00,-0.320, 4.00, 39.00
  7169836,NEIC     ,2003-10-31,01:06:28.28, 37.8120, 142.6190, 10.0,        ,PPT      ,19,2.600, 6.9,  ,      ,      ,      ,      ,      ,      , 39.00,82.00,  86.00,246.00, 9.00, 117.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7169836,JMA      ,2003-10-31,01:06:30.60, 37.8300, 142.7000, 33.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 16.00,65.00,  94.00,186.00,25.00,  81.00,  ,      ,70.00,295.00,      ,20.00,103.00,      , 4.00,194.00
  7169836,GCMT     ,2003-10-31,01:06:40.30, 37.8900, 142.6800, 15.0,TRUE    ,GCMT     ,19,3.545, 7.0,19, 1.080,-0.140,-0.940, 1.510,-0.361, 3.020, 26.00,81.00,  92.00,196.00, 9.00,  80.00,19, 3.549,54.00,298.00,-3.542,36.00,115.00,-0.011, 2.00,206.00
  7170104,JMA      ,2003-10-31,06:31:29.50, 38.6900, 142.2700, 37.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 66.00,77.00, 104.00,198.00,20.00,  44.00,  ,      ,56.00,354.00,      ,30.00,144.00,      ,14.00,242.00
  7170363,JMA      ,2003-10-31,13:26:33.50, 37.7400, 141.1100, 66.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 90.00,10.00, -67.00,247.00,81.00, -94.00,  ,      ,36.00,340.00,      ,54.00,152.00,      , 4.00,247.00
  7170399,ISC      ,2003-10-31,14:15:10.51, 38.6824, 139.8695,154.5,        ,ISC      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 76.93,52.45, 177.68,168.34,88.16,  37.57,  ,      ,26.98, 39.37,      ,24.10,296.21,      ,52.39,170.73
  7170399,NIED     ,2003-10-31,14:15:00   , 38.6000, 140.0000,150.0,        ,NIED     ,16,4.540, 5.0,  ,      ,      ,      ,      ,      ,      , 87.00,44.00,-162.00,343.00,78.00, -47.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7170399,JMA      ,2003-10-31,14:15:10.90, 38.5800, 139.9400,158.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 90.00,42.00,-173.00,355.00,85.00, -49.00,  ,      ,28.00, 53.00,      ,36.00,300.00,      ,41.00,171.00
  7170399,GCMT     ,2003-10-31,14:15:13.60, 38.6100, 139.7500,156.0,TRUE    ,GCMT     ,16,7.617, 5.2,16,-0.671,-0.338, 1.010,-0.042,-4.930,-5.750,  1.00,87.00, -50.00, 95.00,41.00,-175.00,16, 7.836,30.00, 59.00,-7.398,35.00,305.00,-0.437,40.00,178.00
  7173092,NIED     ,2003-11-01,03:39:00   , 37.5000, 142.7000, 23.0,        ,NIED     ,14,3.840, 3.7,  ,      ,      ,      ,      ,      ,      , 26.00,71.00,  97.00,186.00,20.00,  71.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7173174,NIED     ,2003-11-01,05:54:00   , 37.4000, 143.0000, 26.0,        ,NIED     ,14,4.650, 3.7,  ,      ,      ,      ,      ,      ,      , 21.00,55.00,  95.00,192.00,36.00,  83.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7173401,NIED     ,2003-11-01,11:24:00   , 37.9000, 142.8000, 29.0,        ,NIED     ,14,5.930, 3.8,  ,      ,      ,      ,      ,      ,      , 39.00,64.00, 101.00,195.00,28.00,  69.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7173406,NIED     ,2003-11-01,11:36:00   , 37.5000, 143.0000, 14.0,        ,NIED     ,15,2.880, 4.2,  ,      ,      ,      ,      ,      ,      ,  7.00,68.00,  78.00,217.00,25.00, 117.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7173567,NIED     ,2003-11-01,14:30:00   , 37.5000, 143.0000, 14.0,        ,NIED     ,15,5.980, 4.5,  ,      ,      ,      ,      ,      ,      ,  7.00,68.00,  75.00,222.00,26.00, 122.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7174009,NIED     ,2003-11-02,00:35:00   , 38.9000, 141.6000, 80.0,        ,NIED     ,15,1.470, 4.0,  ,      ,      ,      ,      ,      ,      , 44.00,40.00, 128.00,178.00,59.00,  62.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7174009,JMA      ,2003-11-02,00:35:55.30, 38.8700, 141.6100, 74.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 62.00,54.00, 169.00,159.00,81.00,  37.00,  ,      ,32.00, 27.00,      ,18.00,285.00,      ,52.00,170.00
  7174023,NIED     ,2003-11-02,00:58:00   , 38.0000, 143.0000,  5.0,        ,NIED     ,14,2.480, 3.5,  ,      ,      ,      ,      ,      ,      , 17.00,42.00, 127.00,152.00,58.00,  61.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7175204,NIED     ,2003-11-03,07:11:00   , 37.5000, 142.5000, 26.0,        ,NIED     ,16,8.000, 5.2,  ,      ,      ,      ,      ,      ,      , 15.00,67.00,  88.00,200.00,23.00,  95.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7175204,GCMT     ,2003-11-03,07:11:42.00, 37.7500, 142.2700, 25.0,TRUE    ,GCMT     ,17,1.450, 5.4,17, 0.363, 0.111,-0.470, 0.650,-0.110, 1.220, 28.00,82.00,  97.00,166.00,11.00,  49.00,17, 1.411,53.00,306.00,-1.489,37.00,111.00, 0.078, 7.00,207.00
  7175334,NIED     ,2003-11-03,11:48:00   , 37.4000, 143.1000, 11.0,        ,NIED     ,14,7.940, 3.9,  ,      ,      ,      ,      ,      ,      , 24.00,58.00,  93.00,198.00,32.00,  84.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7176111,NIED     ,2003-11-04,15:15:00   , 37.9000, 142.7000, 26.0,        ,NIED     ,14,3.440, 3.6,  ,      ,      ,      ,      ,      ,      , 33.00,71.00,  87.00,223.00,19.00,  99.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7176267,NIED     ,2003-11-04,20:37:00   , 37.7000, 142.8000, 11.0,        ,NIED     ,14,4.140, 3.7,  ,      ,      ,      ,      ,      ,      , 19.00,56.00, 103.00,177.00,36.00,  72.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7176415,NIED     ,2003-11-05,00:27:00   , 37.9000, 142.8000, 26.0,        ,NIED     ,14,8.080, 3.9,  ,      ,      ,      ,      ,      ,      , 26.00,72.00,  97.00,184.00,19.00,  69.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7177203,NIED     ,2003-11-06,02:24:00   , 36.9000, 142.0000, 14.0,        ,NIED     ,14,5.530, 3.8,  ,      ,      ,      ,      ,      ,      , 12.00,76.00, 100.00,156.00,17.00,  56.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7177221,NIED     ,2003-11-06,03:30:00   , 37.4000, 143.0000, 14.0,        ,NIED     ,15,5.950, 4.4,  ,      ,      ,      ,      ,      ,      , 13.00,69.00,  82.00,215.00,22.00, 110.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7177865,NIED     ,2003-11-06,22:43:00   , 37.4000, 142.8000, 20.0,        ,NIED     ,14,3.460, 3.6,  ,      ,      ,      ,      ,      ,      , 12.00,68.00,  72.00,233.00,28.00, 127.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7177884,NIED     ,2003-11-06,23:55:00   , 37.5000, 142.8000, 14.0,        ,NIED     ,14,4.000, 3.7,  ,      ,      ,      ,      ,      ,      , 37.00,69.00, 102.00,187.00,24.00,  62.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7178063,NIED     ,2003-11-07,06:08:00   , 36.9000, 142.0000,  8.0,        ,NIED     ,14,8.940, 3.9,  ,      ,      ,      ,      ,      ,      ,199.00,10.00, 112.00,357.00,81.00,  86.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7178104,NIED     ,2003-11-07,08:17:00   , 36.9000, 141.9000, 11.0,        ,NIED     ,14,5.750, 3.8,  ,      ,      ,      ,      ,      ,      ,187.00,14.00, 106.00,350.00,77.00,  86.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7178455,JMA      ,2003-11-07,18:07:18.90, 38.3800, 141.1900, 12.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,117.00,58.00, 109.00,263.00,37.00,  62.00,  ,      ,70.00, 70.00,      ,11.00,193.00,      ,16.00,286.00
  7178737,NIED     ,2003-11-08,01:22:00   , 36.5000, 140.7000, 56.0,        ,NIED     ,14,8.620, 3.9,  ,      ,      ,      ,      ,      ,      , 28.00,68.00,  98.00,189.00,23.00,  72.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7178737,JMA      ,2003-11-08,01:22:01.50, 36.4500, 140.6100, 56.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 12.00,69.00,  77.00,225.00,25.00, 120.00,  ,      ,64.00,261.00,      ,23.00,112.00,      ,12.00, 17.00
  7179911,NIED     ,2003-11-09,13:05:00   , 37.5000, 143.0000, 11.0,        ,NIED     ,15,5.710, 4.4,  ,      ,      ,      ,      ,      ,      , 18.00,63.00,  87.00,205.00,27.00,  96.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7180043,NIED     ,2003-11-09,16:40:00   , 35.9000, 141.7000, 11.0,        ,NIED     ,14,5.020, 3.7,  ,      ,      ,      ,      ,      ,      , 50.00,61.00, 147.00,157.00,62.00,  34.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7180256,JMA      ,2003-11-09,20:49:36.70, 38.4500, 141.2000, 12.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  7.00,44.00,  58.00,228.00,54.00, 117.00,  ,      ,68.00,196.00,      , 5.00,299.00,      ,21.00, 31.00
  7181589,JMA      ,2003-11-11,15:32:44.70, 38.9100, 141.6300, 73.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 73.00,34.00, 158.00,181.00,78.00,  58.00,  ,      ,47.00, 57.00,      ,26.00,296.00,      ,32.00,188.00
  7183225,NIED     ,2003-11-13,19:55:00   , 35.8000, 141.1000, 20.0,        ,NIED     ,14,7.470, 3.8,  ,      ,      ,      ,      ,      ,      ,103.00,67.00, 105.00,248.00,27.00,  58.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7183578,NIED     ,2003-11-14,07:21:00   , 36.5000, 140.5000, 56.0,        ,NIED     ,14,3.720, 3.6,  ,      ,      ,      ,      ,      ,      ,145.00,86.00, -76.00,249.00,15.00,-166.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7183837,JMA      ,2003-11-14,15:02:32.60, 36.3600, 139.8500, 74.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,178.00,42.00, 140.00,300.00,65.00,  56.00,  ,      ,56.00,164.00,      ,13.00, 54.00,      ,31.00,316.00
  7183850,NIED     ,2003-11-14,15:22:00   , 38.0000, 143.0000,  8.0,        ,NIED     ,14,4.300, 3.7,  ,      ,      ,      ,      ,      ,      , 17.00,52.00, 104.00,175.00,40.00,  72.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7183950,ISC      ,2003-11-14,18:43:52.83, 36.4757, 141.1526, 45.4,        ,ISC      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  7.99,68.99,  83.35,205.99,21.99, 106.77,  ,      ,65.40,266.66,      ,23.71,103.12,      , 6.20, 10.39
  7183950,NEIC     ,2003-11-14,18:43:51.14, 36.3960, 141.0720, 41.1,        ,NEIC     ,17,3.100, 5.6,17, 1.830, 0.040,-1.870, 0.480, 0.170, 2.440,  8.00,72.00,  98.00,163.00,20.00,  66.00,17, 3.120,62.00,290.00,-3.080,26.00, 91.00,-0.050, 8.00,185.00
  7183950,JMA      ,2003-11-14,18:43:51.60, 36.4300, 141.1700, 48.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,  4.00,70.00,  81.00,209.00,22.00, 113.00,  ,      ,64.00,260.00,      ,25.00,101.00,      , 8.00,  7.00
  7183950,GCMT     ,2003-11-14,18:43:54.10, 36.3600, 141.1300, 36.0,TRUE    ,GCMT     ,17,3.938, 5.7,17, 2.140, 0.024,-2.160, 0.849,-0.824, 3.090, 16.00,72.00,  88.00,202.00,18.00,  96.00,17, 3.793,63.00,283.00,-4.083,27.00,107.00, 0.295, 2.00, 16.00
  7183950,NIED     ,2003-11-14,18:44:00   , 36.5000, 141.2000, 38.0,        ,NIED     ,17,3.430, 5.6,  ,      ,      ,      ,      ,      ,      , 18.00,69.00,  86.00,210.00,21.00, 101.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7184344,JMA      ,2003-11-15,07:51:59.30, 38.8000, 141.6000, 71.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,100.00,41.00, 137.00,225.00,64.00,  58.00,  ,      ,58.00, 90.00,      ,13.00,338.00,      ,29.00,241.00
  7184961,NIED     ,2003-11-16,07:44:00   , 38.0000, 142.9000,  8.0,        ,NIED     ,16,2.310, 4.8,  ,      ,      ,      ,      ,      ,      ,202.00,33.00, 113.00,356.00,60.00,  76.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7185521,NIED     ,2003-11-17,04:33:00   , 35.9000, 139.6000, 59.0,        ,NIED     ,14,5.490, 3.8,  ,      ,      ,      ,      ,      ,      ,135.00,55.00, 161.00,236.00,74.00,  37.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7185521,JMA      ,2003-11-17,04:33:42.50, 35.9800, 139.6100, 55.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 55.00,89.00, -25.00,145.00,65.00,-179.00,  ,      ,17.00,103.00,      ,18.00,  7.00,      ,65.00,233.00
  7185535,NIED     ,2003-11-17,05:18:00   , 37.9000, 143.0000,  5.0,        ,NIED     ,15,3.250, 4.3,  ,      ,      ,      ,      ,      ,      , 17.00,38.00, 122.00,159.00,59.00,  68.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7186385,NIED     ,2003-11-17,22:53:00   , 38.8000, 141.6000, 71.0,        ,NIED     ,14,8.870, 3.9,  ,      ,      ,      ,      ,      ,      ,161.00,56.00, 114.00,301.00,41.00,  58.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7186385,JMA      ,2003-11-17,22:53:42.70, 38.8100, 141.5900, 74.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      ,138.00,46.00, 115.00,283.00,50.00,  66.00,  ,      ,72.00,126.00,      , 2.00, 30.00,      ,18.00,299.00
  7187089,JMA      ,2003-11-18,19:48:18.50, 38.7700, 141.6600, 65.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 53.00, 4.00, 135.00,188.00,87.00,  87.00,  ,      ,48.00, 95.00,      ,42.00,281.00,      , 3.00,188.00
  7188490,NIED     ,2003-11-20,21:21:00   , 36.3000, 141.7000, 20.0,        ,NIED     ,15,4.310, 4.4,  ,      ,      ,      ,      ,      ,      ,  5.00,76.00,  71.00,241.00,24.00, 144.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7189457,NIED     ,2003-11-22,10:27:00   , 35.0000, 141.1000, 14.0,        ,NIED     ,15,3.660, 4.3,  ,      ,      ,      ,      ,      ,      ,171.00,36.00,  88.00,353.00,54.00,  91.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7189739,NIED     ,2003-11-22,21:05:00   , 36.5000, 141.2000, 35.0,        ,NIED     ,15,2.340, 4.2,  ,      ,      ,      ,      ,      ,      , 27.00,70.00,  91.00,205.00,20.00,  88.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7189760,NIED     ,2003-11-22,22:00:00   , 35.5000, 141.2000, 35.0,        ,NIED     ,16,6.750, 5.2,  ,      ,      ,      ,      ,      ,      , 60.00,52.00,  48.00,295.00,54.00, 131.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
  7189760,JMA      ,2003-11-22,22:00:20.00, 35.5700, 141.1300, 39.0,        ,JMA      ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 98.00,48.00,  86.00,284.00,42.00,  94.00,  ,      ,86.00,326.00,      , 3.00,191.00,      , 3.00,101.00
